trigger,Ko,Rej,Performability
5,0.0000208124142110529890503844371970490195387347406996,0.0156784009473656889135528588957236614940213770454320,0.0000919415355050958840025042557851903933485625018554
10,0.00004067466026629183636311354781022801137957613826328,0.00899428142402298446876073450907130154625734926179200,0.00003051929895969456532955890079879505978583212568882
15,0.0000595889276580530304980060200144571859332670305832,0.0067249378608738608342095990888345794807349778414400,0.0000172221649285539773286825259619308997611739866308
20,0.0000776214532606122612504039591007509107383614476528,0.0055639510512962764035831833519960082886086949444100,0.0000119128199614104416532641191413851319274452162657
25,0.0000948324806654613991575620794716501419240731715064,0.0048481369270146301690516265538778414525523896517000,0.0000091472655442749861167672099952652162187669873016
30,0.0001112768935245813778776398642400826148685269398348,0.0043560858020941606489111725500833569919661377170200,0.0000074728586342074058125941242991658046520768592137
35,0.0001270047946357975582658071130698857727502428803456,0.0039927689590917690242878752461990431090047985421000,0.0000063559639180645281221886020939397595942497931114
40,0.000142062014447167842644955522755103629947478286900,0.003710590760367031836595598448690091770923476245800,0.000005558954524452016107320784958284802591652128175
45,0.000156490556629651101032004238338301419216871470368,0.003483052393959133809835370040640141763511882728500,0.000004961328092268863872307840621523561905418944717
50,0.000170328989204130873834117074147811294668753842192,0.003294211479502593981103970905662036590834357649900,0.000004495943808081039831362089785795353267871630523
55,0.000183612788719970338642263337774747425816188914524,0.003133888746847684264136188805780745290912946701100,0.000004122618607286612485039563430342561428346478906
60,0.000196374643896190131551861655130812031208643122288,0.002995270320806576698956701882736298123929025685500,0.000003815911308424125185098371310341642515273526947
65,0.000208644724175171926298220742288367180727083689312,0.002873616049213397223319081257152391915306606814100,0.000003558965048500601277184192641420083607810800853
70,0.000220450917824512548405596513915590036146391707784,0.002765521022412751866336819365001648926688658176200,0.000003340183715707822139714832255628624138257395996
75,0.00023181904353845648030699820253220525878505586390,0.00266847221586858052284740019182266465771086634930,0.00000315133480654884982892978894635635645485050330
80,0.00024277303891605197755542667485456287080215574136,0.00258057119073005106830433972917170084673878929260,0.00000298641477845137895839308546778900165826613349
85,0.00025333512871073309647983770414664282435112561864,0.00250035450856294508030473101950517211428491261620,0.00000284094306872551430574751140296020613461585871
90,0.00026352597533943258233464682930747689206114708620,0.00242667388324790895548222290075802006591097225280,0.00000271150766247877105836602603305300810537328475
95,0.00027336481379561453118452570093001831811437950928,0.00235861407847476076656859872455841865426306755520,0.00000259546382820060863092306924366015927867469112
100,0.00028286957281964644734410865122863071402278259390,0.00229543535274794170855173714923933363672156476510,0.00000249072916570091417492379406285622482468426475
105,0.00029205698393230121619052336216473924227717829274,0.00223653227950492068526003629589038765991570334190,0.00000239564095248377339250437625491481721032593366
110,0.00030094267972644794992842458743136484482832305336,0.00218140374017627997988317386597595150403391127280,0.00000230885480971833122542224838405202234304628154
115,0.00030954128263140784107062983696482165533372363460,0.00212963069630211495020413222073588639668095532900,0.00000222927139337789773207387312895125362005479090
120,0.00031786648521055317257302251001606619404450795100,0.00208085947721629241064284377381722074627350771400,0.00000215598247949370543309894801493354813227294125
125,0.00032593112291915457614865705344006656980705684712,0.00203478904341813905385107464610249296209053139300,0.00000208823071627254850195022132307912886183871003
130,0.00033374724013615537118265270459948110172090479464,0.00199116115899367008388848092690439392502629688400,0.00000202537916741698707015899158340016108880986966
135,0.00034132615018393557683646838870334288979512309436,0.00194975272202894164320234236068878163590067067700,0.00000196688797612502474006723135003635879898181784
140,0.00034867848996529052808544571301474461637070582556,0.00191036971616918228208106757273781184767115681600,0.00000191229627956515801141997408553617500923433539
145,0.00035581426977251042144923292045911159123826172360,0.00187284239426148528656296216398275079807954983600,0.00000186120804412766872306293595598410787087913990
150,0.00036274291875902042825786528702902909756363918488,0.00183702140850990889439968676101997276927529590000,0.00000181328086292317594331737036726059178251927122
155,0.00036947332650795110346030860545252951581655249104,0.00180277467505108750473720547407020405320989906400,0.00000176821701568734799990324219552733393804838876
160,0.00037601388108297088737991007323665102085015703420,0.00176998481369957121300968827542163564111878500200,0.00000172575627403147852626550489035768818932900905
165,0.00038237250390388549058794959173969605220015728780,0.00173854704206479562766732270524709742079444422800,0.00000168567006582684488542555328073628399981887895
170,0.00038855668175184261721997858858350488797357957708,0.00170836743153454853481603808475961029118100136100,0.00000164775670720589929463322621549303354663948452
175,0.00039457349617607663839011587685998975345897722472,0.00167936145365327493557042447862547129619670260100,0.00000161183748012192253194100320357734947232895643
180,0.0004004296505449677083800202039049856298972512538,0.0016514527612116761133314822069042548986842400130,0.0000015777533846908779651641700329209752387268167
185,0.0004061314949588067572834951906073922056510190832,0.0016245721603230963754206787877668922998700032980,0.0000015453624339862077002911615671329564813638453
190,0.0004116850492186774054313887285575865617965909036,0.0015986567388979099502132806670198324984039150680,0.0000015145373877662303641071812310872605075254929
