trigger,Ko,Rej,Performability
5,0.000005203103552746446454785383214769161,0.003919600236841413829479539762405631000,0.003924803340394160275934325145620400161
10,0.00001016866506657166894161362381195211,0.00224857035600574605359996895085170600,0.00225873902107231772254158257466365811
15,0.00001489723191451673966364608247074577,0.00168123446521846777174260772049238800,0.00169613169713298451140625380296313377
20,0.00001940536331515314476863690592659438,0.00139098776282406891113513952778305800,0.00141039312613922205590377643370965238
25,0.00002370812016636563457774775315031672,0.00121203423175365725282083697188418400,0.00123574235192002288739858472503450072
30,0.00002781922338114548264144433955201296,0.00108902145052354130091855845629086100,0.00111684067390468678356000279584287396
35,0.00003175119865895100956295173433909022,0.00099819223977294314070165298775085290,0.00102994343843189415026460472208994312
40,0.00003551550361179115909753715018757619,0.00092764769009175723531811274784679710,0.00096316319370354839441564989803437329
45,0.00003912263915741279882330607098904244,0.00087076309848978362399379323384426300,0.00090988573764719642281709930483330544
50,0.00004258224730103324348401346895468024,0.00082355286987564878652398339023887510,0.00086613511717668203000799685919355534
55,0.00004590319717999293516216389887093069,0.00078347218671192107962417765831363350,0.00082937538389191401478634155718456419
60,0.00004909366097404753895482219281891163,0.00074881758020164413552026985010693990,0.00079791124117569167447509204292585153
65,0.00005216118104379243288565586506967411,0.00071840401230334883191256967578329670,0.00077056519334714126479822554085297081
70,0.00005511272945612739740738649472815329,0.00069138025560318782993402360795930850,0.00074649298505931522734141010268746179
75,0.00005795476088461414600874905641557031,0.00066711805396714524039553348648668490,0.00072507281485175938640428254290225521
80,0.00006069325972901213607723522770147467,0.00064514279768251245544126327308251260,0.00070583605741152459151849850078398727
85,0.00006333378217768334338509175847987373,0.00062508862714073635505915785292167850,0.00068842240931841969844424961140155223
90,0.00006588149383485845528771780674341035,0.00060666847081197728746935547609919590,0.00067254996464683574275707328284260625
95,0.00006834120344890402226810529982197134,0.00058965351961869031684187781474982400,0.00065799472306759433910998311457179534
100,0.00007071739320491128161144300217290477,0.00057385883818698525051672787314235210,0.00064457623139189653212817087531525687
105,0.00007301424598307614683071885556735972,0.00055913306987623040651714218007828560,0.00063214731585930655334786103564564532
110,0.00007523566993161088418406520624122023,0.00054535093504406940269580233060760370,0.00062058660497568028687986753684882393
