trigger,Ko,Rej,Performability
5,0.00000691569802884788172922201883461760744936,0.00579467000806387593119214409474936277927000,0.00580154581609672074062443415462061847995968
10,0.00001358484463495371984508023550225512012070,0.00361326940065848396552971850114945794434000,0.00362681122639299400915351837953698011503035
15,0.0000200342110785630308155903748311671113398,0.0028677699107840259672700922282117317554600,0.0028877580560203515785613570937058363693999
20,0.0000262777831447825179312118691255610715630,0.0024830357291547184192124141569247846111500,0.0025092645740354137498641807207827233398565
25,0.0000323283284664196104919067349801987742442,0.0022432505651625678057688777214471392230900,0.0022755272635442691618674011401389734961671
30,0.0000381974612321227655995384313073551255936,0.0020763404025682121400512856393086425968600,0.0021144837153594620136782915983011352172268
35,0.0000438957638022200190123376308053741738822,0.0019513671415436019506228062722539225635000,0.0019952064020128983813349163428844697786911
40,0.0000494328998607810753334155709577816656084,0.0018528348738914016852261387007605083707700,0.0019022090686098409473811576908867981041892
45,0.0000548177142817899696423150367330846906162,0.0017721167754388408346253943323609749048300,0.0018268737258345523916173206341734408272231
50,0.000060058320530315131148156186866514180908,0.001704023425876070610009003589508117449310,0.001764019057425174169878815674106491238609
55,0.000065162177134942367079871247505550556552,0.001645242058044669204948024004236844383540,0.001710339745992975539076232765388856310046
60,0.000070136154721533812720929012976612096420,0.001593555777159294914013206442349226530400,0.001663625759268770293313151337152356298410
65,0.000074986594917142269759297269128266003046,0.001547422922639710643737967886756363537340,0.001622341770803883524191752099898871345193
70,0.000079719362245863837505708883044567966370,0.001505736569712014330341112437108451685110,0.001585386713423177163005509350482176495740
75,0.000084339889970301875812746114052611905174,0.001467680139805962015982210872674015772980,0.001551949435418057409866696511403075129077
80,0.000088853220689374986458272531294070958002,0.001432637091424759566561239589445357062340,0.001521418431969770702758192214421283385171
85,0.000093264042382216923705111777381977403976,0.001400132435028685231214405357895158731030,0.001493323396035457496689578680357165987503
90,0.000097576720486425803016979618811329099972,0.001369793703968423485431229434070965395910,0.001467296221321574150208341800067120422941
95,0.000101795326513734635642515638224325717744,0.001341324219181780429938003194942267118530,0.001443044295561483686329523023488327158137
100,0.000105923663634351995679247938548140671216,0.001314484349105807673198659300667735181380,0.001420331785980360507673480751088886281298
105,0.000109965289600907008942534980732186450752,0.001289078103015239776957179918134784627240,0.001398966255529006001717092605203946603996
110,0.000113923537331710610335952843771827033844,0.001264943363372155796477948663225515408490,0.001378788915790950314984239074873636166167
115,0.000117801533429700865105226128394516347060,0.001241944651731877440419513041043132766220,0.001359667411383968830983210354484345206640
120,0.000121602214876696492207338978110835198852,0.001219967690931881760442774766033051660270,0.001341490398822155919407569535071064959561
125,0.000125328344111093117982124725910787651850,0.001198915261983408397219858284038221965760,0.001324163418466146006958479610893086493805
130,0.000128982522670305645106253852959148303512,0.001178704008232810186135626391767379982370,0.001307605712309641611683989565475745722941
135,0.000132567203556326573325414295063290633970,0.001159261942155178889729695738808931887060,0.001291747743122933301431977162098841040515
140,0.000136084702462885544779883893614759294858,0.001140526479919125488675842331392356626500,0.001276529240230636043387674940770452290679
145,0.000139537207985764078175342961815920474724,0.001122442877001622278116324551158153214580,0.001261897645323938977891600076761364764652
150,0.000142926790923073664054502351585806618924,0.001104962971843369878350562611927682972310,0.001247806865404508991760538088135370575617
155,0.000146255412759591404817115218861341796524,0.001088044168470953057267384823205948912370,0.001234216263880286163812344527562339689447
160,0.000149524933418168773237922406769143485286,0.001071648606224780416786042741516161043280,0.001221089838035083216705062428740783564283
165,0.000152737118351718718981308627763851093196,0.001055742477257483233924557851624781370980,0.001208395543610061025400316788615067902088
170,0.000155893645040803355599906812387569646284,0.001040295461683623892303668236980604538910,0.001196104736442886085076843280800368992597
175,0.000158996108954655407499883154525386866196,0.001025280257112677601997578095058695293580,0.001184191707954278537881724126137441944888
180,0.000162046029026978676514831342585908906686,0.001010672184439939690457013127958362480790,0.001172633296407886269530956119979373433738
185,0.000165044852692356583423490837597987647992,0.000996448855664711308636656165311057881980,0.001161408559758613299361237061140358334986
190,0.000167993960524110474720952090590707430994,0.000982589892481002464828430607730452190160,0.001150498498875417886421765658487287395577
195,0.000170894670510158416948823156630049747474,0.000969076686676730997116002329927103113950,0.001139885822211074275113636702095684460712
200,0.000173748241999591584800484764293217018304,0.000955892195155408236058373866807455789730,0.001129554744765554457470894784595398414017
205,0.000176555879349328344912954470123046794548,0.000943020763783281073927798435874762276860,0.001119490815575326128411839330937624655704
210,0.000179318735297193016835473663033912029516,0.000930447975358053040696009401793984044550,0.001109680769051000868059180604199939127033
215,0.000182037914085171487927343486526653295042,0.000918160517860526996239542591519268571090,0.001100112396348396244250063429549845443066
220,0.000184714474354191541230371852509318788508,0.000906146069840240812181986667532152348610,0.001090774433645404144840393319891443183559
225,0.00018734943182975821733697269076728846819,0.00089439320033843599196868394397885627445,0.00108165646474730727222800773770715163132
230,0.00018994376181582945215245176121178352982,0.00088289128119706862283451821630582753920,0.00107274883588662220891579378344327493951
235,0.00019249840151275403589981091309681910061,0.00087163040996297720346536939560218033565,0.00106404258094237864567448361847058339813
240,0.00019501425217354614740056781390848605273,0.00086060134189008585546407083352257859459,0.00105552935559597171481236201195359259366
245,0.00019749218111147513276453063255355274907,0.00084979542978246232845429298977610539451,0.00104720137917937061345343773336276208179
250,0.00019993302357075059250825797008364003493,0.00083920457061859346436328989040319257997,0.00103905138316780889959157263240322359245
255,0.00020233758447104892761166008631318201133,0.00082882115805997685384264724063397684229,0.00103107256543078426634164316913251257681
260,0.00020470664003561052171499337994668580596,0.00081863804008224204833354094954629511100,0.00102325854948930952250770175046509390848
265,0.00020704093931186461642114360169806649865,0.00080864848107942520494080003580310240621,0.00101560334813896585897915980288923995243
270,0.00020934120559266013193530691405501751933,0.00079884612788581284662441081254343099623,0.00100810133089126224228314239722048500778
275,0.00021160813774558397243104004324306415377,0.00078922497923866736008021932082611852707,0.00100074719476407006693302125355438579042
280,0.00021384241145714768481363244448320104639,0.00077977935827130289664338006207273546049,0.00099353593801738048000542314627382620344
285,0.00021604468039807168784652554676157016581,0.00077050388768207961547879828295934900567,0.00098646283648617562725636334154084973574
290,0.00021821557731539474977450767889775467890,0.00076139346727226299031617693705804629360,0.00097952342220907556429515750002705143625
295,0.00022035571505665618146434923581508691741,0.00075244325358604771453933311521247803199,0.00097271346409130558932742981424471592470
300,0.00022246568753096224169220123222403035871,0.00074364864142049160537336494160391319163,0.00096602895037453311913170835521257627517
305,0.00022454607061139262527243526328910829486,0.00073500524700246792280523051626233226580,0.00095946607271513244190903558428758068033
310,0.00022659742298280643124237171436706740280,0.00072650889265506355813416826476123815814,0.00095302121169736239300070552266157698047
315,0.00022862028693884456815976147131917257469,0.00071815559279750848808744064232067687523,0.00094669092362932833117782912832513012496
320,0.00023061518913157742629666406216398693586,0.00070994154114149522346632803404983283678,0.00094047192848803953380836163031178768632
325,0.00023258264127701906107878388730147389861,0.00070186309896297527868272582144621438665,0.00093436109889585811517365991749633744263
330,0.00023452314081946145325792175112370869949,0.00069391678434248262157750370486902352419,0.00092835545002435001443252927317379816184
335,0.00023643717155739099552128241469285920755,0.00068609926227937690015894178818172838691,0.00092245213033367467894068740726811304723
340,0.00023832520423349756799100431231562750695,0.00067840733559591885664393414889580279715,0.00091664841306595074472275271869168100205
345,0.00024018769709115693558098614376391464500,0.00067083793655647938457576208016851239790,0.00091094168842026124359306628165953597145
350,0.00024202509639953745562472666658235894415,0.00066338811913528063440898449527605407971,0.00090532945634485651394938087345844936193
355,0.00024383783694938340988001250959252999070,0.00065605505187317035876424336982468117308,0.00089980931988909933966393920995795698189
360,0.00024562634252133311887192409527182081248,0.00064883601127030000709991282711790658396,0.00089437897906388068665486604879788833822
365,0.00024739102632852057004670631102352427327,0.00064172837566700672298843446673374843987,0.00088903622516455485565506584857586016657
370,0.00024913229143508717314791838812080922605,0.00063472961957012928563418814986992192641,0.00088377893551524562323579763748440819123
375,0.00025085053115211840397773361062101054917,0.00062783730838629298649207208474317468811,0.00087860506859757298778449920386976289364
380,0.00025254612941239612704598963169595551025,0.00062104909352752742094223691758833312489,0.00087351265953055353861426020767382811257
385,0.00025421946112529268733232893435132750217,0.00061436270785794850477671557608669864313,0.00086849981587172980851147843035322225765
390,0.00025587089251301118371558521176974244537,0.00060777596145329005937521718286952740249,0.00086356471371251921237334499077640450893
395,0.00025750078142932602537336467339386014661,0.00060128673764773751513871233991446201225,0.00085870559404338279147131997257787384943
400,0.00025910947766187536255959039606219538217,0.00059489298934489675569711013152692104837,0.00085392075936670431068056577589044471527
405,0.00026069732321899484581434923153031884791,0.00058859273557195259865540350267576109487,0.00084920857053741536402815792735366771139
410,0.00026226465260203580697054147998947899535,0.00058238405825785195788592102913534243609,0.00084456744381314927173844674914296614072
415,0.00026381179306401382066778081043244886095,0.00057626509921822665570668070435975795119,0.00083999584809747889597288398644118898607
420,0.00026533906485540313692117396428603340692,0.00057023405733120259287976665597125788538,0.00083549230236120525649331679353223211615
425,0.00026684678145784532957618036995231903877,0.00056428918588966457611787094786751072903,0.00083105537322802768369637662778362306890
430,0.00026833524980646312215634462750056235849,0.00055842879011682618061962800159971784645,0.00082668367271213998517876245834270625747
435,0.00026980477050145907492529046163213380376,0.00055265122483303754040945975557301935346,0.00082237585609636029596165819596465058361
440,0.00027125563800960494334988721766216509434,0.00054695489226282201262152725515311021870,0.00081813061994039520511586583150241163652
445,0.00027268814085621776919312771057864715992,0.00054133823997201556197120238274667196780,0.00081394670020970368894003467512700940886
450,0.00027410256180815932137274991221387309042,0.00053579975892577235028036741394960357914,0.00080982287051626116184407668596340439978
455,0.00027549917804837474521728390095650582430,0.00053033798165888424943261813016932009694,0.00080575794046318852581441459087280159562
460,0.00027687826134244892736194245776601985159,0.00052495148055062811672130949435672445915,0.00080175075408593516505895857561246518537
465,0.00027824007819762996600561212874593896689,0.00051963886619690975900326396613529829753,0.00079780018838323668486229096621366055221
470,0.00027958489001474133003684338161096345871,0.00051439878587309709889808959272343868373,0.00079390515193165845124288167864758455122
475,0.00028091295323338668132526236016812972953,0.00050922992208140796809959130282009533407,0.00079006458357799486585292079228509220680
480,0.00028222451947080849834074566103961015607,0.00050413099117721449138844390003325228293,0.00078627745120424849138278568401173627450
485,0.00028351983565476046550250914940876218150,0.00049910074206907236406322855775047232980,0.00078254275056035354238842921543990022565
490,0.00028479914415071515971743606395629410492,0.00049413795498763286600137404916765322730,0.00077885950416012653669067885727437832611
495,0.00028606268288372105595262289162761096537,0.00048924144031898774721961292566834780037,0.00077522676023630523206671152317013283787
500,0.00028731068545519626250416849904692608066,0.00048441003749833411769682711837343926192,0.00077164359175085098585000759673630966129
505,0.00028854338125493509585156545253189319776,0.00047964261396012295776444663304008041304,0.00076810909545695419311281968721965881040
510,0.00028976099556857872895314042204875280377,0.00047493806414113574113676247268053649515,0.00076462239100943841578085780935422949946
515,0.00029096374968080024944242565959784681845,0.00047029530853323358051743211589327924955,0.00076118262012055578020829398632710685900
520,0.00029215186097442194864256856129020389780,0.00046571329278268176743167892383706914684,0.00075778894575829715644610690808001466732
525,0.00029332554302568713204248093441110882451,0.00046119098683323074034804601712826631951,0.00075444055138461783365020534382919577701
530,0.00029448500569588159888909122985290247429,0.00045672738411031437824726682809763333655,0.00075113664023113517826559124402069329042
535,0.00029563045521950011777990726837013206595,0.00045232150074389738986904410366173866395,0.00074787643461002483191587444854952678495
540,0.00029676209428912831704678963102708449807,0.00044797237482768233141590246021782753691,0.00074465917525799826494092075013075404749
545,0.00029788012213721982714607985840521614962,0.00044367906571255263918698742038862650630,0.00074148412071141338320280264870435085796
550,0.00029898473461491234962989993597658199584,0.00043944065333224869518410829144499666316,0.00073835054671066436354406659290458841950
555,0.00030007612426805170948261484347959280719,0.00043525623755943384617514493802621784875,0.00073525774563216992186700149647137467297
560,0.00030115448041053924364421301602518300402,0.00043112493759040369169164154233657161308,0.00073220502594633583260376290429924533855
565,0.00030221998919515779591630839707461499742,0.00042704589135683184268233476033474036660,0.00072919171170003394321179166985069415201
570,0.00030327283368199336310938760331066178906,0.00042301825496303528335363899265753679324,0.00072621714202219925756402294548927090115
575,0.00030431319390456201142548960341430781964,0.00041904120214733271283543327347897209068,0.00072328067065123151016733030788645662016
580,0.00030534124693376652472365211950911024272,0.00041511392376619132737349464416749416312,0.00072038166548301580173541049085412298292
585,0.00030635716693977690131755370713686868996,0.00041123562729991282215636921752444125888,0.00071751950813841076725612927860631614442
590,0.00030736112525194604988500266259397450360,0.00040740553637868877796007397723266515530,0.00071469359354914234520152173900011038945
595,0.00030835329041683185000086341793513510994,0.00040362289032795102632060964013947599096,0.00071190332956110563146726360865708290545
600,0.00030933382825444418258133660551264209621,0.00039988694373198974227795669889744806195,0.00070914813655415798841489521700835134408
605,0.00031030290191277300582767663519114327547,0.00039619696601488593258022855775685435419,0.00070642744707751215586822946549141589483
610,0.00031126067192068882192724438639496306674,0.00039255224103784756146155368509470848534,0.00070374070549990913260688375000950361604
615,0.00031220729623928819039553987638795618446,0.00038895206671212481911841059103100526240,0.00070108736767381550163726430134914298343
620,0.00031314293031175515900479138433109108224,0.00038539575462669489555982702028613710108,0.00069846690061290941100582239554147542666
625,0.00031406772711179763187753518343082812515,0.00038188262968998180591112727411373112153,0.00069587878218217979293211893999700663834
630,0.00031498183719073337310938365455965435493,0.00037841202978490024182051211758707803593,0.00069332250079999956818671133171695727543
635,0.00031588540872327143549407871786894058553,0.00037498330543657505696795509806779495523,0.00069079755515157344684445114797544428538
640,0.00031677858755205116770956604396809246565,0.00037159581949210942360314690960938796725,0.00068830345391319477431841844446158707645
645,0.00031766151723100305033551163437723025259,0.00036824894681182097241951183183578404339,0.00068583971548678958907485327883894458299
650,0.00031853433906754906227561587205560876997,0.00036494207397138618119572559774174947511,0.00068340586774421755297825555358740759754
655,0.00031939719216372557216218120563687516925,0.00036167459897438894311722285514633756529,0.00068100144778089548429991651727625093227
660,0.00032025021345625801456347854298665625888,0.00035844593097477353554872715788952663754,0.00067862600167828000886090082193854225821
665,0.00032109353775561675014392902096865489031,0.00035525549000874001901743826043738538393,0.00067627908427477867924373671118689635212
670,0.00032192729778412079884561296101434491106,0.00035210270673565499176896096232554577896,0.00067396025894472168949592749597064494001
