trigger,Ko,Rej
5,0.000019162572911334181762417713944266176871298066816,0.004937580571331076296564418448454990408264502756890
10,0.000037286122879531490853048902764378337313189569050,0.003734100517856691672759387265143067841557282902790
15,0.00005447024070414090520483713032296084615223350471236,0.00330408343523072317408675995741314243820910114750000
20,0.0000708172389138900612607043025214968475057666233296,0.0030699006718594942434749179553178962398333046256000
25,0.00008641257700945661087356327461151250159265452837304,0.00291536440530540961736800867948201507882391410750000
30,0.000101328391904890316872750468090472447258006364044,0.002801452409050093665050233836707667734093175782700
35,0.000115626206005235958520405726572684638973366252376,0.002711273156272134414800078399565865217427981913500
40,0.000129358979870499351647602492745077208469458849104,0.002636277958682789575904691165055555343964811050500
45,0.000142572685711330163014712673490530116880779387724,0.002571652228599647837964479057772778635224910499200
50,0.000155307529210359078762250328567959764490731875620,0.002514464863093864679815610142486689237719026660000
55,0.000167598910085909883229345475809164481705957392952,0.002462822725879165613020118540768938125951966252000
60,0.000179478186040431813930609407841643891523965441696,0.002415445144175280376627617534889388692669519862000
65,0.00019097328688811565542504107641409046658681802328,0.00237143300762813645703651609883613960162201199500
70,0.00020210921317163455340973980526842758405145644680,0.00233013564383718270744622416186475498775190925400
75,0.00021290844473840138160421859554461173084957059080,0.00229107015069049910989431139882810006695624968800
80,0.00022339127840565170164506745452520947935210276976,0.00225387044036051214081331488912381263340882985900
85,0.00023357610924276117433989174512010191012025118080,0.00221825389814611361980223472741490276558640291300
90,0.00024347966661710985068675701239091595469874371708,0.00218399889925759620107135824179685063391900117000
95,0.00025311721364069003133070252872684560492425331116,0.00215092924726489983126968593209950249838534730500
100,0.00026250271677140563471482019855321992318148559992,0.00211890315593402202880978338106299827430402965600
105,0.00027164899089570714893949979707868156217252742816,0.00208780529089395634297185627566325017520467272600
110,0.00028056782412885285321118316586345145235582242520,0.00205754091925752572340601888573935404120453054600
115,0.00028927008572737120289826312904307831079420205236,0.00202803154098432930588126811876393717317874348700
120,0.00029776581985351705014258696020506387231884673544,0.00199921158070869947707850787399876095275844926800
125,0.00030606432741878251809865060746841424341970643144,0.00197102585088297506260987649086417872171300995800
130,0.00031417423782833198029302043184200586146576849204,0.00194342758415131378575214745401226450135854978900
135,0.00032210357212558807160538412245624692667958294872,0.00191637689138954934097632243551750136878701553800
140,0.00032985979877860246774264116383253204125754364164,0.00188983954189114192375915279283911398060025185800
145,0.00033744988314123907470801486827221636765096940448,0.00186378599003723368613907158227503311101601552700
150,0.00034488033145434815503656749373271813217193343464,0.00183819059245877283966683853828140671158215083500
155,0.0003521572301138821107701529088291377443300699272,0.0018130309737829902159822393364962062973525446600
160,0.0003592862808202277830020765797581197938435014732,0.0017882875092667764078566476919000569507590229800
165,0.0003662728321305906632894544526452620875038594146,0.0017639429001103385248671729287426875598954587710
170,0.0003731219078584005719221579988874630994707240052,0.0017399818227986995254203343538337790509276614080
175,0.0003798382327001909022522431986775621832235023730,0.0017163906379795050639716969807933525187714893410
180,0.0003864262554163881316066828712329953492658871876,0.0016931571475295918036899194147141225156597254060
185,0.0003928901698476716527917436146064162877090768214,0.0016702703908620746683329113881521942941207594430
190,0.0003992339340103190499632100043500857454184456736,0.0016477204733680083300180263753006772808433645520
195,0.0004054612874818531925384790926822484108136835034,0.0016254984213158229991223742081086593675536927250
200,0.0004115757672610465649763211974313660381313267964,0.0016035960586442971393233580865228267077188818980
205,0.0004175807222629051335509836112187086773591101036,0.0015820059019600301831034165335260125084966633960
210,0.0004234793265892009743947664082575018589630966158,0.0015607210707412199964829058769760572653334820130
215,0.0004292745916983995691656765558402350340637245580,0.0015397352102982311742279723396855278084990236880
220,0.0004349693775833535408095314923203946471854986382,0.0015190424254811950175168376650103112118962264890
225,0.0004405664030532969520042698395937007832340739278,0.0014986372234764801358710411669302637303993107690
230,0.0004460682552045862839248556596847480752229030564,0.0014785144643194604230306584624509956393367239300
235,0.0004514773981560676866421428634189704770324164292,0.0014586693179814064801270476253478376094240547420
240,0.0004567961811158906913914625195058113472604924914,0.0014390972270767673727736410677763269606987845310
245,0.0004620268458395843882017584264509257565208451306,0.0014197938743913711777341667514071040262419766990
250,0.0004671715335327405840336577370118167467036378690,0.0014007551545584823451483743599480740904514439090
255,0.0004722322912463082535992096862424000089594681164,0.0013819771493142398154312861203152462521188592340
260,0.0004772110778071150536183354924735349652121921654,0.0013634561058508200682940198689122462603638300630
265,0.0004821097693224440041268746415381158917208146298,0.0013451884178571687732261515805823223923617155050
270,0.0004869301642932418771592197535585536390001050510,0.0013271706088979886534133739452336213309963409150
275,0.0004916739883674260056700044206814136678951607784,0.0013093993178310928428390008958296588129636184480
280,0.0004963428987617367637808470378792151661085656362,0.0012918712860064211148958552698417849917444962370
285,0.0005009384883776854234172970713143510582659810798,0.0012745833460249020248805879799494758401279833410
