trigger,Ko,Rej,Performability
5,0.000019162572911334181762417713944266176871298066816,0.004937580571331076296564418448454990408264502756890,4.4027883805852237841303818468485856084338639E-8
10,0.000037286122879531490853048902764378337313189569050,0.003734100517856691672759387265143067841557282902790,8.2955537050539891345220708568165338882463460E-8
15,0.00005447024070414090520483713032296084615223350471236,0.00330408343523072317408675995741314243820910114750000,1.1984013606927054970953325963637772833289880309E-7
20,0.0000708172389138900612607043025214968475057666233296,0.0030699006718594942434749179553178962398333046256000,1.545037491989596855972496670904140798771177324E-7
25,0.00008641257700945661087356327461151250159265452837304,0.00291536440530540961736800867948201507882391410750000,1.8697249017651104153982587131379549529470946826E-7
30,0.000101328391904890316872750468090472447258006364044,0.002801452409050093665050233836707667734093175782700,2.17322380382493906899345428086035172946686686E-7
35,0.000115626206005235958520405726572684638973366252376,0.002711273156272134414800078399565865217427981913500,2.45649489163129774695105079128839497501051469E-7
40,0.000129358979870499351647602492745077208469458849104,0.002636277958682789575904691165055555343964811050500,2.72058381647396693390440668300793227961697401E-7
45,0.000142572685711330163014712673490530116880779387724,0.002571652228599647837964479057772778635224910499200,2.96656146887234200969938489736149886641336731E-7
50,0.000155307529210359078762250328567959764490731875620,0.002514464863093864679815610142486689237719026660000,3.19548945288017347327101013724623121367376405E-7
55,0.000167598910085909883229345475809164481705957392952,0.002462822725879165613020118540768938125951966252000,3.40839949122549072528923934351395010927336238E-7
60,0.000179478186040431813930609407841643891523965441696,0.002415445144175280376627617534889388692669519862000,3.60628132765460144253950449243018804794750924E-7
65,0.00019097328688811565542504107641409046658681802328,0.00237143300762813645703651609883613960162201199500,3.7900760609674168902974879238161588702500457E-7
70,0.00020210921317163455340973980526842758405145644680,0.00233013564383718270744622416186475498775190925400,3.9606730189694194989501550987422707812117520E-7
75,0.00021290844473840138160421859554461173084957059080,0.00229107015069049910989431139882810006695624968800,4.1189089479421780931523036157870782580919470E-7
80,0.00022339127840565170164506745452520947935210276976,0.00225387044036051214081331488912381263340882985900,4.2655687022089480827854477177315964972813219E-7
85,0.00023357610924276117433989174512010191012025118080,0.00221825389814611361980223472741490276558640291300,4.4013868862917512828902604986645005302467345E-7
90,0.00024347966661710985068675701239091595469874371708,0.00218399889925759620107135824179685063391900117000,4.5270500741896826017411489011941043103319677E-7
95,0.00025311721364069003133070252872684560492425331116,0.00215092924726489983126968593209950249838534730500,4.6431993510245644859979792770219065342000404E-7
100,0.00026250271677140563471482019855321992318148559992,0.00211890315593402202880978338106299827430402965600,4.7504330057107586382105537147187426005836398E-7
105,0.00027164899089570714893949979707868156217252742816,0.00208780529089395634297185627566325017520467272600,4.8493092568323653413427445072716496259593854E-7
110,0.00028056782412885285321118316586345145235582242520,0.00205754091925752572340601888573935404120453054600,4.9403489355125297028345759050202066168729280E-7
115,0.00028927008572737120289826312904307831079420205236,0.00202803154098432930588126811876393717317874348700,5.0240380768336307858979447030977880026310984E-7
120,0.00029776581985351705014258696020506387231884673544,0.00199921158070869947707850787399876095275844926800,5.1008303882302358944162892765432114079562586E-7
125,0.00030606432741878251809865060746841424341970643144,0.00197102585088297506260987649086417872171300995800,5.1711495788887598121528436250070549390809736E-7
130,0.00031417423782833198029302043184200586146576849204,0.00194342758415131378575214745401226450135854978900,5.2353915423372462008742152973073315440432026E-7
135,0.00032210357212558807160538412245624692667958294872,0.00191637689138954934097632243551750136878701553800,5.2939263904115876482391642322171482291912168E-7
140,0.00032985979877860246774264116383253204125754364164,0.00188983954189114192375915279283911398060025185800,5.3471003417450519141851066340710715639812491E-7
145,0.00033744988314123907470801486827221636765096940448,0.00186378599003723368613907158227503311101601552700,5.3952374691384717988629479771782577186548287E-7
150,0.00034488033145434815503656749373271813217193343464,0.00183819059245877283966683853828140671158215083500,5.4386413138958610994855681749900687026431741E-7
155,0.0003521572301138821107701529088291377443300699272,0.0018130309737829902159822393364962062973525446600,5.477596374649958522526595866432567946273968E-7
160,0.0003592862808202277830020765797581197938435014732,0.0017882875092667764078566476919000569507590229800,5.512369477853433888920510760695579771476133E-7
165,0.0003662728321305906632894544526452620875038594146,0.0017639429001103385248671729287426875598954587710,5.543211040558476869586246314236288999067964E-7
170,0.0003731219078584005719221579988874630994707240052,0.0017399818227986995254203343538337790509276614080,5.570356231344779172359222233875079292886033E-7
175,0.0003798382327001909022522431986775621832235023730,0.0017163906379795050639716969807933525187714893410,5.594026039064999409513654092029613550456785E-7
180,0.0003864262554163881316066828712329953492658871876,0.0016931571475295918036899194147141225156597254060,5.614428255491461520362022247881360277736484E-7
185,0.0003928901698476716527917436146064162877090768214,0.0016702703908620746683329113881521942941207594430,5.631758380398620343681859481421935367298161E-7
190,0.0003992339340103190499632100043500857454184456736,0.0016477204733680083300180263753006772808433645520,5.646200454220100848939875586928098793315564E-7
195,0.0004054612874818531925384790926822484108136835034,0.0016254984213158229991223742081086593675536927250,5.657927825317404099428340120214945227733071E-7
200,0.0004115757672610465649763211974313660381313267964,0.0016035960586442971393233580865228267077188818980,5.667103857056190851519866760848780177704236E-7
205,0.0004175807222629051335509836112187086773591101036,0.0015820059019600301831034165335260125084966633960,5.673882580101426043102806357311004499138749E-7
210,0.0004234793265892009743947664082575018589630966158,0.0015607210707412199964829058769760572653334820130,5.678409294064805809293273269055689888226572E-7
