trigger,Ko,Rej
5,0.0002083016003231587195765929634992805000000000000000,0E-52
10,0.00020830160032315875043811013230944599685476526498516,0E-53
15,0.0002083016003231587604897506411654686000000000000000,0E-52
20,0.0002083016003231587999841531411354603000000000000000,0E-52
25,0.00020830160032315873490910562055693382324647402428798,0E-53
30,0.00020830160032315873028310433033365782629415625849286,0E-53
35,0.0002083016003231587946805734662226824000000000000000,0E-52
40,0.00020830160032315877412271692002333270086003046952564,0E-53
45,0.00020830160032315876732902076382310188653605977866694,0E-53
50,0.0002083016003231587955496363838258731000000000000000,0E-52
55,0.00020830160032315868012574940193649176306675753639838,0E-53
60,0.00020830160032315880069895684154147478704506102520888,0E-53
65,0.00020830160032315867530753303425644373065068411315899,0E-53
70,0.00020830160032315875243051915557220618651829056210442,0E-53
75,0.00020830160032315882758409324093456408718929631597964,0E-53
80,0.00020830160032315879327495942152012412818095283231150,0E-53
85,0.00020830160032315877721224818280164832854318008722984,0E-53
90,0.00020830160032315875844466468047378302911551811987750,0E-53
95,0.00020830160032315881134469988887532141973544204671499,0E-53
100,0.00020830160032315881337306591785196536232536899929359,0E-53
105,0.00020830160032315872045912485453432266322620245667064,0E-53
110,0.00020830160032315883871562540273499211285202188489808,0E-53
115,0.00020830160032315873289498488529103723370074424779869,0E-53
120,0.00020830160032315878341311314299372737944631986418244,0E-53
125,0.00020830160032315869206152796412866922490590155059080,0E-53
130,0.000208301600323158694949777211175168600000000000000,0E-51
135,0.00020830160032315873346901379055049966416995756659223,0E-53
140,0.00020830160032315876869321498201781220306413723060282,0E-53
145,0.00020830160032315878176847440650159461919417003446775,0E-53
150,0.00020830160032315880995134275589285797642942365914580,0E-53
155,0.00020830160032315864483420172746356712851964638053040,0E-53
160,0.000208301600323158790202086398051971300000000000000,0E-51
165,0.00020830160032315880697102076733136077555157442880537,0E-53
170,0.00020830160032315873841844198655544897809310448802703,0E-53
175,0.00020830160032315882247381369225984996443857314990195,0E-53
180,0.00020830160032315878969478019452686117720496105943197,0E-53
185,0.00020830160032315869612768445500986030198651417990590,0E-53
190,0.00020830160032315878025990865627806385284756827223450,0E-53
195,0.00020830160032315879310531251453472088602950700589884,0E-53
200,0.00020830160032315856204398722944655933012679404787965,0E-53
205,0.00020830160032315875298727893980001366735801914339521,0E-53
210,0.00020830160032315877665477975167730936042038996099290,0E-53
215,0.000208301600323158755913106072582071600000000000000,0E-51
220,0.00020830160032315867480600046444028244684614688445675,0E-53
225,0.00020830160032315873327726757608857620000000000000,0E-50
230,0.00020830160032315867520856609588509176348809790841903,0E-53
235,0.00020830160032315881665411583933306028674448279717462,0E-53
240,0.00020830160032315879864261164757387789628607232683226,0E-53
245,0.00020830160032315875518605424396904818890766683071373,0E-53
250,0.000208301600323158728834867531426655400000000000000,0E-51
255,0.00020830160032315873687444651891241501012208631311069,0E-53
260,0.00020830160032315882924247741306833830000000000000,0E-50
265,0.00020830160032315887921354691543505271692495475081999,0E-53
270,0.00020830160032315875287477499064487903566724153177936,0E-53
275,0.00020830160032315880800458501973482032690566144447122,0E-53
280,0.00020830160032315873584784424773405194671038286691798,0E-53
285,0.00020830160032315892421379586112399702803135153061353,0E-53
290,0.00020830160032315878529673698084668964931766902092670,0E-53
295,0.0002083016003231587191632020345078731350689068802367,0E-52
300,0.00020830160032315881745976232916857513226441323645027,0E-53
305,0.00020830160032315886772327640884273476905467230298622,0E-53
310,0.0002083016003231586126830481241367579583227475696839,0E-52
315,0.00020830160032315874566748973737681990000000000000,0E-50
320,0.00020830160032315881178335366057747880279148076329715,0E-53
325,0.00020830160032315875067210852771199534251386265114593,0E-53
330,0.00020830160032315867567069680004847408793842165449767,0E-53
335,0.00020830160032315874378258590126876719908158479494333,0E-53
340,0.00020830160032315877713819375611172712890490389793684,0E-53
345,0.00020830160032315875425175170388788169062323235539737,0E-53
350,0.00020830160032315875389641909288440555545873955472628,0E-53
355,0.00020830160032315877082090723940302882593445594325587,0E-53
360,0.00020830160032315876739878169846101123422507542750344,0E-53
365,0.00020830160032315868818777465529659371937703705478078,0E-53
370,0.00020830160032315868798956075945153300000000000000,0E-50
375,0.00020830160032315870298830554206346262928529202905637,0E-53
380,0.00020830160032315872606827794663646194029489581427065,0E-53
385,0.00020830160032315870069230759960478119180198249714951,0E-53
390,0.00020830160032315877376680914875712667293367280686855,0E-53
395,0.00020830160032315874112944486035402406180712531157611,0E-53
400,0.00020830160032315877472395376464373260000000000000,0E-50
405,0.00020830160032315878510247304693350807800635364889674,0E-53
410,0.00020830160032315881280177156827976155669120075758671,0E-53
415,0.00020830160032315878679038681846238445987081980469274,0E-53
420,0.00020830160032315871687234682204222638095229311335173,0E-53
425,0.00020830160032315875083380553265518210000000000000,0E-50
430,0.00020830160032315877263559103113792374544959160488972,0E-53
435,0.00020830160032315880424268346962795021276418144915885,0E-53
440,0.0002083016003231587924700435452299318,0E-37
445,0.0002083016003231587481236440744486599264788304563597,0E-52
450,0.00020830160032315875692733382968682637828069079194376,0E-53
455,0.00020830160032315869334702147837752939501789902987298,0E-53
460,0.00020830160032315890648460009923872727334111754844625,0E-53
465,0.00020830160032315881197219873119485359867721081513038,0E-53
470,0.0002083016003231588813998916426728237559847428564738,0E-52
475,0.0002083016003231587781566190277929573753453578263556,0E-52
480,0.00020830160032315883765117248599613247506482702711964,0E-53
485,0.00020830160032315884412082708522399185864421507213307,0E-53
490,0.00020830160032315875126888186708717370055618069910890,0E-53
495,0.00020830160032315880513280947141030466350478009726985,0E-53
500,0.00020830160032315879034788020431955056390691378937873,0E-53
505,0.000208301600323158699911093275959244700000000000000,0E-51
510,0.00020830160032315883770027763575216113541103679146518,0E-53
515,0.00020830160032315875830094062710583420000000000000,0E-50
520,0.00020830160032315872299164417549015715369149748825160,0E-53
525,0.00020830160032315882235752324131301167386445471598745,0E-53
530,0.00020830160032315882809370556592794810000000000000,0E-50
535,0.00020830160032315870156677978870937407266307745061918,0E-53
540,0.00020830160032315875116840600261910221402576917428879,0E-53
545,0.000208301600323158763352607403952503800000000000000,0E-51
550,0.00020830160032315877398194805792342110000000000000,0E-50
555,0.00020830160032315884918183503611686215510999100532022,0E-53
560,0.00020830160032315877036305247822411440000000000000,0E-50
565,0.00020830160032315875155091352312339690000000000000,0E-50
570,0.00020830160032315870810992508140550082984146060123307,0E-53
575,0.00020830160032315881347110929548631585172212531185096,0E-53
580,0.00020830160032315868627266343983958034646782336279649,0E-53
585,0.00020830160032315881973725671018018963641412369413807,0E-53
590,0.00020830160032315883473577141639361713540709527786689,0E-53
595,0.00020830160032315876806708875811459340000000000000,0E-50
600,0.00020830160032315872302817135449621550000000000000,0E-50
605,0.00020830160032315876923857798195245279292486898688498,0E-53
610,0.0002083016003231588754685649719165980168115418520812,0E-52
615,0.00020830160032315878599240438967473208517543623584885,0E-53
620,0.00020830160032315883099889514099137119023678115553843,0E-53
625,0.00020830160032315879040750389012022738530284127076853,0E-53
630,0.00020830160032315878455366673170328525079910033087842,0E-53
635,0.00020830160032315863844784934018619053764060511060250,0E-53
640,0.00020830160032315882726274596727236709153122810471635,0E-53
645,0.00020830160032315883316195664679457819924649900534081,0E-53
650,0.00020830160032315872452118104693663540090896458948101,0E-53
655,0.00020830160032315874842723652580228495371445608056062,0E-53
660,0.00020830160032315876006314602449554831593301545603588,0E-53
