trigger,Ko,Rej
5,0.00004504980469475550733582710838913271133704712740,0.00540262930427625026302563270534168626216451777857
10,0.000100829565586811742041792421362399049978131349825,0.005217095404781102633005170379220694392296281381812
15,0.000153009348017102275942608349718222029257713108590,0.005043703348247862664450610020957041249384273985112
20,0.000201122871780944694656378603224489554322450259053,0.004884220135962210891919432516791703848031454504296
25,0.000245609901951112519956746689571334154503250662491,0.004737439471779897746135150528139610780818844458627
30,0.0002869825508535726838771158224424574497218393104230,0.0046019090517628833911429355423444587122160915783967
35,0.00032570198814139662236675863338078943265929510579206,0.00447630829052297346192790364096687099849053190220640
40,0.0003621623137388335202909087613416448960738440170403,0.0043594852627731028814041892322730127083705780446332
45,0.000396695324761815641797411986648477591408566853652,0.004250435966583386099458367777010480502418401124921
50,0.00042957886578992093325823316356872671417127448766032,0.00414827903183533945977785593985047803130486018162713
55,0.0004610448762610188787569188990946953858080258130852,0.0040522353618664851058952923737357012083642921319853
60,0.0004912863691050092262611892815012371642400910196636,0.0039616129929329940871303832963522802175927255557727
65,0.0005204633357255889186668918695975214923150478555323,0.0038757958393952515462257955158496717018866767938582
70,0.0005487077342071281764696440964179022803599513546591,0.0037942350692353718364843643559946970179124214465466
75,0.0005761277248461705540540740195402878940058805699437,0.0037164422095361823075038442336549404416519350938086
80,0.000602811290287261664372339011515548838784261015940134,0.003641983391616555555688045475564689383379977963494734
85,0.0006288293482249965369288464854555856467642691035199,0.0035704743631370505654786268753128814668818106588175
90,0.0006542384404593336657882924518722537829599234375690,0.0035015760360578452366524566180680018459608207907413
95,0.0006790830634588159795277667185117447611617266577071,0.0034349904282735431847650300594935707546435719922190
100,0.0007033976917006114584927890698135742371614489691441,0.0033704569120328379076210499303825017400457058247498
105,0.00072720853463087613174201992188655890759780886022336,0.00330774871640845879199617482285697871220566088874700
110,0.00075053506046909654181048795219294596225898421029628,0.00324666965222035173539922164275688305904648432868572
115,0.0007733913143050656312576597163799480653299396416147,0.0031870510408271220819116238124101458828279732929092
120,0.0007957870536646891163473458219769419240458218025048,0.0031287488361148185507935003469475103669903281502441
125,0.0008177287215629218174877940863502053154213074058028,0.0030716409336205657320222860198101774761060680434360
130,0.00083922027461336551756157327288548086234147817976015,0.00301562466320266362826130031751651809011178949026979
135,0.000860263881903761859469989082019705327903106939853700,0.002960614462702479259928085088104944061962373636573200
140,0.0008808605088960798908853655603849950415081919561696,0.0029065397301400343244680246721618888825925208043744
145,0.0009010103993610297817448866008362787095996848392604,0.0028533428514900983411513721169391239962127505865062
150,0.0009207134673680838591803808061690703327177195140678,0.0028009774001999521276184932500572385527432358335409
155,0.0009399696103864987141015168988739442499809160008456,0.0027494065035830124102745450212569173167614406574492
160,0.0009587789537005609559902391377140139296569418620203,0.0026986013701252065560069796196462750725286849098476
165,0.0009771420355520095675774706284595505598049704818243,0.0026485399707042737032086580474498739066828943820509
170,0.00099505994156194203918253422781567447902585533540800,0.00259920586581771854887537543280739781999494710537250
175,0.001012534396286068470228193732926769210848246048794619,0.002550587170159250170647340790850264356601121509733341
180,0.00102956781890955244624406265824666591874804535500410,0.00250267564533220832750836125629229480055570557712230
185,0.0010461633494380053678192102409078300412523812959865,0.0024554659111239774740682973458904402333597393692310
190,0.00106232485095746725651909186150631511548897843700778,0.00240895476559830159922155571074609596466686786534723
195,0.001078056892901661344901660181026078043152360474492534,0.002363140604265052336563736654805331832668458257006000
200,0.0010933647196194821406168921107009671939826181873304,0.0023180229287605338108309900497472393864143520379465
205,0.00110825420792689703477327435223631332693798575590198,0.00227360193575874452743078970995589938685840407109371
210,0.0011227318167891140863071442058217150033385742812497,0.0022298781772514413104624026767940874880912578168992
215,0.0011368045317897934792456006375426932900190008846648,0.0021868522838146927113554983226156497411795388644510
220,0.0011504798065698922417525946693332307720620613036419,0.0021445247430392155847880864249278726016211486144404
225,0.0011637655030452647766333385451566697256913970725242,0.0021028957258800360465686438074707834473443064160738
230,0.00117666983182599565799449928358883507584232101476600,0.00206196495429429971326725666429824803733771748255270
235,0.00118920129399417642755767451521668692523566260976058,0.00202173160414511933318581811928135231844552222663156
240,0.001201368625094280613729334319001950117164299915590812,0.001982194237946655569216783468519687902009993486324718
245,0.00121318074198712276781611365933922852729955091429399,0.00194335076260992998645610569940998348618407116791811
250,0.001224646693010899926237040914244234241135250754030840,0.001905198407895953204031028209454013831835832059113000
255,0.00123577561175453513281359152905746110576277725032108,0.00186773372180432588299530497725058275716084489289733
260,0.00124657667459817575198917621303757571427233358167505,0.00183095257960388146066930293819320602602125456112630
265,0.0012570590620870461262666309887473959290479893951885,0.0017948502036538899078123299196314940867610392853658
270,0.00126723192410645446063830024988096336139845142061205,0.00175942119156349459115755005421074773445242810892600
275,0.00127710434877885337940165498781170257721150018332405,0.00172465955060250581464029411831563402139381138731559
280,0.00128668533493490252696140600619889683750789161397350,0.00169055873659435700815492898527976573525846573854459
285,0.0012959837679946458989195115582408226464064447327362,0.0016571116958133986194362626435530189488196981751837
290,0.00130500839905511446091754560591725371395843411482418,0.00162431090865798057968403908189340014199933238021438
295,0.00131376782696757413697500810781788394779849845185340,0.00159214843409176257038442449757853327702875482917898
300,0.00132227048319727174281148479193159643903711147107331,0.00156061595403993916026132806525145468064810146914619
305,0.00133052461922276673055134765048789179323273166986620,0.00152970481708754994724476533306553300240255122338492
310,0.0013385382962677905981439669637415952493388912203311705,0.0014994060809721923561884698054439192388023630876616389
315,0.00134631937714234274434707929267383202563814905792362,0.00146971055348247258052580484121717445940927479437388
320,0.00135387551998822502101387869908004388532921150444959,0.00144060883147434449305115210972293699475231573992621
325,0.00136121417373130473901345424445858145088178797356837,0.00141209133780348366724501271194807556106854285912286
330,0.001368342575051129035283825538747032865319185625790066,0.001384148356040353219687069933949418303233811147562223
335,0.00137526774670051754926793905750876778858531325429802,0.00135677006289617774083537979878135672470533971751023
340,0.00138199649700724921536628803958371527889135530327748,0.00132994655833042466942415003312142268230648713634763
345,0.001388535420411586990019075319613091529495924898784396,0.001303667893351780890483816075450452713669707255163604
350,0.00139489089890400236885544652736833454390431257223385,0.00127792409555278131267566019092624077256808225213587
355,0.00140106910423691453213597234996145413192158185554084,0.00125270519244225600027771950309655910690985139555648
360,0.00140707600079856805398390171599071916245434847534646,0.00122800123265603203056232085521855121498923261839376
365,0.00141291734904515644064820991378292713079739798418595,0.00120380230513984950844212297107171138690595123322404
370,0.0014185987094009456859005094899621225926298208232492285,0.0011800985564073472935259638910336645135182606274279391
375,0.001424125446543971624199058795412925275651336371853675,0.001156880205981789494118786883328032363187471200982660
380,0.001429502734002593560315404080451553157566720728248169,0.001134137560131351482677139947549725247907213328755576
385,0.00143473555899854756664456997911961029210299606580866,0.00111186102401130480535090474670745304503130058831988
390,0.0014398287274791625546417038541324158729109896399561,0.0010900411123234491733524352925984767349389575081409
395,0.00144478686928505743712035757902658406735229455166907,0.00106866845860130140290469307753993606177397941202874
400,0.00144961444341614601019648665955591035227862153338741,0.00104773382322892141715954914043348894693475072707293
405,0.00145431574334498042532523177939058490951138406298926,0.00102722810029112259649293729647580562722760000944226
410,0.00145889490235624795823964256887550070390774616989930,0.00100714232335664779427936425566709909522298825624927
415,0.00146335589887332190266048171292932861217913807302224,0.00098746767028301795641873375658864973757535247564022
420,0.00146770256175602670404160091171831325917337223533883,0.00096819546713381694203270528246221373872986469203148
425,0.001471938575536971980226382146393577559263851419241685,0.000949317191286101204464978215445483433579976108434072
430,0.0014760674855908592058998625266369015135023013844038,0.0009308244738096054015252844355281501191353860862378
435,0.00148009270321033225168115184889181128501903473864858,0.00091270910118470761095022151170841676778145671568533
440,0.00148401751058691713408742100236836834537173555161910,0.00089496301643043058292693329240359511432387744626110
445,0.00148784506567541151779848070662617839178042475045798,0.00087757831969947864632481848517652956125791072595070
450,0.001491578406941607317640758120095147199814741623834432,0.000860547268400411075196614746312186258311550745497220
455,0.00149522045798697544533932007231472323194495910145530,0.00084386227689964289108708697359535771672324951233735
460,0.00149877403203969279216935338035871084228955601350818,0.00082751591584907332094825586080424088693591142851190
465,0.00150224183631402126131586661367197088140067469122379,0.00081150091118576358414072330654344878490199663727759
470,0.00150562647623202043435311825292612403247270599224727,0.00079581014284260154981442933531478801639238459421868
475,0.00150893045951168527338777079740995316597958166472731,0.00078043664320898421219688597269847751299950520937208
480,0.0015121562001139305450832790849016392937081434477544190,0.0007653735953721095624336065775830847571283921298253000
485,0.001515306046356863512493823284857572873241896525,0.000750614340478724906996592612505984496550973752
490,0.001518382183287916519297723648883183562295073017,0.000736152336770519356331877692740282525609404266
495,0.001521386795009717436732885641842262544628668652,0.000721981218366008376438136893400286898921696201
500,0.001524321957102188605080129565694715450210531197,0.000708094750163918987210471282511667122952284731
505,0.001527189669121722985992233465290859037267551645,0.000694486836681780820522042836347235591999237567
510,0.001529991857751599319522734389712153440367678537,0.000681151519537200288421278512550746827857029004
515,0.001532730379823947679825436255319137902983244894,0.000668082974869838719109611023727354833257747279
520,0.001535407025225249930496103676790252154742081045,0.000655275510722436408723995708152797221962388282
525,0.001538023519681152955695718652228482408820170513,0.000642723564390503174024453790145041493536699369
530,0.001540581527427867502251588254552037049595407223,0.000630421699753948464763151936279174148804592214
535,0.001543082653775331450698956188802084986223036770,0.000618364604601423351250719721727735853418080790
540,0.0015455284475596184408297746803874621991721136428,0.0006065470879538558214308104232259491149780912280
545,0.001547920428233104951987091407405084453858267874,0.000594964085383627551626580243955883761765301549
550,0.001550259985401994145728231546097719755800281014,0.000583610623149763210841156735190836088406486864
555,0.001552548541262275688407712921225348474884080624,0.000572481867493575936717080430988666567361609377
560,0.001554787441195573944142474902938166214898925789,0.000561573085846148508213188989469998190958539664
565,0.001556977984912473739520273801936113236000878988,0.000550879653750902965791482768507925007514911629
570,0.001559121428337315040066272791889096888566753435,0.000540397052325424201246712420216756033272488198
575,0.001561218985408386348685120435179861359827077328,0.000530120865760735436633462646203990975788136693
580,0.001563271829800939677765626634690038220861901624,0.000520046778862246797061552769992620204261622655
585,0.001565281096572811274637983680748460302815292260,0.000510170574633171440801527222781096390265379320
590,0.001567247883739002529945992329114161188094131876,0.000500488131903696488222324261371322150043802774
595,0.001569173253773901643136318269989902840350527310,0.000490995423005329600413330197763030618922276126
600,0.001571058235049364616337012382958173484774697289,0.000481688511493894144290607300490371446433577354
605,0.0015729038232059326818980984192847050207956413594,0.0004725635499195044037910660657151986973784190530
610,0.0015747109824642963896068745237481478156480529890,0.0004636167776458844995348505013620139888531040823
