trigger,Ko,Rej
5,0.000019450574840798614503353428544780651751882036647,0.006665315661934886203464373141915695191743197344777
10,0.00003752302603753502582519235650798901254799970637937,0.00455357507578807330225297827994737381936380839686539
15,0.00005440151301537796121448724517696938942012382552732,0.00383627793529453474528246900222804373481917093310800
20,0.0000702308209277274404042457762609484426929267700032,0.0034699029623500933480171949506062586173020641792040
25,0.0000851338287234099310658386999893807408765254090880,0.0032445470915865330352640488901811533635514005336760
30,0.000099215040907154337326653976956983545679618036097,0.003089880418347132420429792580646583352196115774167
35,0.000112563713003542172411623461070690046282681328504,0.002975601202968193509426080096052981211813119263752
40,0.000125256434111928779966759221165126366035081338021,0.002886482270357498226762915982132010730996344809635
45,0.000137359239117125500735878088799299346341877895014,0.002814028876318141258255254004265819334381246887730
50,0.000148929333401089058845893538900716021784515330718,0.002753130154988735327965871073185383660490366635210
55,0.000160016502995798540833629653778118440021445616658,0.002700530724089622810752608993077068817912731415890
60,0.000170664270723135383884005120818628333220827968964,0.002654062891390597607592558351317004711714684606080
65,0.000180910847448787321259316593031361670474629046338,0.002612231133745212103844579197640470369323533872430
70,0.00019078991789991084599753213323543460515899505826,0.00257397342550918303206151634719045952883527277462
75,0.00020033129258544489716590589379850903849141153157,0.00253851731197387792798843315662015263157142488215
80,0.00020956145100162279290312089607642635743141395519,0.00250528953441128152598425896059644899498835682361
85,0.00021850399624785535783489016444357742006691560265,0.00247385731332513222849132498669881019747755823071
90,0.00022718003716663506666548370385482003690574286409,0.00244388907470955206559071899814247912791079367183
95,0.00023560851094787334996265557413773823753325781636,0.00241512751496542480144221185152599651149821617660
100,0.00024380645662371492544328422443472457159527918808,0.00238737072159862678230030321383540349141033352760
105,0.00025178924788492514305069122725363543168656745058,0.00236045868564998214422131011088165467922638315950
110,0.00025957079206403026311949216988319042957770658454,0.00233426350251983025193882760200121641228781803074
115,0.00026716370086408270508502098225748536557510718713,0.00230868214526356846762869180155778571273082632491
120,0.00027457943739853945740382116791573761061246333307,0.00228363106324805879397659013793727775009451377553
125,0.00028182844329352030145217238916066162717839410250,0.00225904209618233875425081551669181485029901294722
130,0.00028892024894687777536784264120792798699363056677,0.00223485934927282842209800379208830604411645620259
135,0.00029586356950626435081190212375008344641256707029,0.00221103677952710379749339303093868344544967245811
140,0.00030266638869657985318219184817353172211446073249,0.00218753631427357824747527461599922089402303201423
145,0.00030933603227355079278302815685154255162867080527,0.00216432637214404749369906854482705365615183001301
150,0.00031587923259205935572515092146509579601058803137,0.00214138069130510426122043448760203015335902007331
155,0.00032230218553943784346429859970040425436619999800,0.00211867739430932616768340537772407251420348552212
160,0.00032861060088777848554406391960845090302519387499,0.00209619823664708495444227794034194180849878131181
165,0.00033480974695748342634641087514735312256663194450,0.00207392799898564111243535956741940591207517300430
170,0.00034090449034826752246205084087953366449802436599,0.00205185399258142171686882553576351765967512268893
175,0.00034689933138178021879395675405773847255004844287,0.00202996565441498158802940750131928629854116204149
180,0.00035279843580525791646340393482311854713646094789,0.00200825421389223166555269327003034170688240690823
185,0.00035860566322681267185172085764624101631127471820,0.00198671241696232293485512556639001642840866433340
190,0.00036432459268585121822746991137389232102947828966,0.00196533429655251414048736799391695707290227405762
195,0.00036995854570596348963719559152058663562506227116,0.00194411498056473912731980554377271295677744434932
200,0.00037551060712982356462736599299998629601037478875,0.00192305053048664668918934390972331618678522336505
205,0.00038098364399506443663667878189023425441491178315,0.00190213780507849546258195283636951789466530894825
210,0.00038638032267526955215136387671291423698169281634,0.00188137434469729541261048639966561222674077353718
215,0.00039170312448133167847213206547987934541223295678,0.00186075827268500220586296358111592427110951249226
220,0.00039695435989214066757650025892727679058813207376,0.00184028821093238270369845328998841456950118498272
225,0.00040213618156301878050734338090816245510045279223,0.00181996320727261742966622082004225795942662252661
230,0.00040725059624042742962637103160692853057141189956,0.00179978267279316494789022965698640709395416205332
