trigger,Ko,Rej,Performability
5,0.000019450574840798614503353428544780651751882036647,0.006665315661934886203464373141915695191743197344777,0.000335578360556973585298349523163455305600856747951
10,0.00003752302603753502582519235650798901254799970637937,0.00455357507578807330225297827994737381936380839686539,0.00029582575797068450447197222088306959521406898258619
15,0.00005440151301537796121448724517696938942012382552732,0.00383627793529453474528246900222804373481917093310800,0.00030759454560162577767128479988363418204682460465883
20,0.0000702308209277274404042457762609484426929267700032,0.0034699029623500933480171949506062586173020641792040,0.0003283869589172448834431121874106681297596663660518
25,0.0000851338287234099310658386999893807408765254090880,0.0032445470915865330352640488901811533635514005336760,0.0003503017614395225970283842313576682361007450716910
30,0.000099215040907154337326653976956983545679618036097,0.003089880418347132420429792580646583352196115774167,0.000371105963646059886512574962797822978731108115066
35,0.000112563713003542172411623461070690046282681328504,0.002975601202968193509426080096052981211813119263752,0.000390112767507775164487661167959448096446805580564
40,0.000125256434111928779966759221165126366035081338021,0.002886482270357498226762915982132010730996344809635,0.000407165436329625524112742928715346220050019856914
45,0.000137359239117125500735878088799299346341877895014,0.002814028876318141258255254004265819334381246887730,0.000422308761915472087060264595194263258945397403186
50,0.000148929333401089058845893538900716021784515330718,0.002753130154988735327965871073185383660490366635210,0.000435664602422617881941858773624382777110770288982
55,0.000160016502995798540833629653778118440021445616658,0.002700530724089622810752608993077068817912731415890,0.000447380085109272505269008127928542200318583908137
60,0.000170664270723135383884005120818628333220827968964,0.002654062891390597607592558351317004711714684606080,0.000457605031526201785684166886563177317324437168761
65,0.000180910847448787321259316593031361670474629046338,0.002612231133745212103844579197640470369323533872430,0.000466482146028454018859433685947616195615604804692
70,0.00019078991789991084599753213323543460515899505826,0.00257397342550918303206151634719045952883527277462,0.00047414308398828131581892951271267590873955920822
75,0.00020033129258544489716590589379850903849141153157,0.00253851731197387792798843315662015263157142488215,0.00048070730387121682251680565707482731600815790343
80,0.00020956145100162279290312089607642635743141395519,0.00250528953441128152598425896059644899498835682361,0.00048628223562051147358866780320794640970300459470
85,0.00021850399624785535783489016444357742006691560265,0.00247385731332513222849132498669881019747755823071,0.00049096404437414260177507473090465497883207895834
90,0.00022718003716663506666548370385482003690574286409,0.00244388907470955206559071899814247912791079367183,0.00049483862833965154787937835791331598270820873398
95,0.00023560851094787334996265557413773823753325781636,0.00241512751496542480144221185152599651149821617660,0.00049798266969342176357454403434641265853231154824
100,0.00024380645662371492544328422443472457159527918808,0.00238737072159862678230030321383540349141033352760,0.00050046464988677152154382286992632387445010595392
