trigger,Ko,Rej,Performability
5,0.00000704526309401608222097493531391616413508,0.01017231652632710794982221857400255089161200,0.00870683515074734416160533315682326671052354
10,0.00001381420856285442513664632214294939762476,0.00590962765158958248777265744024864992515600,0.00502472464231291722074884462371256915264038
15,0.0000203185827789358962776327116745025352214,0.0044673642778006536855693746787245284284200,0.0037788987081980594852880920509323195813207
20,0.0000265792916991874180727287892462959707290,0.0037345866690141492667278812236815917662530,0.0031461543009122653620112177329908444699910
25,0.0000326150408841084695189844515698750063456,0.0032865714948254635625425981519733894973750,0.0027596362606734750854812153623929192013603
30,0.0000384424960654908809739063968744501366980,0.0029813699905462068644256086749922215614070,0.0024967186128838720425099198169893961590525
35,0.0000440765426958647748524035090191991274894,0.0027580426430388610070837700244364989118800,0.0023047443172712440779630059237714936566847
40,0.0000495305188661853797650539293947563867548,0.0025860773326758167962789838351309982878010,0.0021573385217157674821219661432631602717779
45,0.0000548164148630190090493505654244620237676,0.0024485006726860550267747154679944293213690,0.0020398218692511959695141478022675042310683
50,0.000059945043081974993903115350028954138118,0.002335114830065563576377526794132706767028,0.001943368991308666860461878197946740798073
55,0.000064926182881462397426377566386643113897,0.002239420713354670710472689028085800253801,0.001862350872686716308805489207731773423849
60,0.000069768704459298759564447777421069670434,0.002157078498656034989387955108844349487802,0.001793005017126253393909769851488668869118
65,0.000074480675174500122531647251661828994066,0.002085078186229908040025259302156797212760,0.001732718881686242774524875549669810098413
70,0.000079069451140818737476172660202373810718,0.002021265373864626548492525763088047630610,0.001679620130627962685787258843796938485664
75,0.000083541756420205950542641234600369639886,0.001964056571447770378263494246825468767360,0.001632330614510501011713768868340719723623
80,0.000087903751737106047601593556411074594699,0.001912261178854508062986555333420963230977,0.001589812491303968216204025090623890837838
85,0.000092161094303356884706160354542422692821,0.001864966232320127754431583846446484937963,0.001551268575653982222012181361453625890392
90,0.000096318990074166201139562249467360119142,0.001821459524251261636750555222111582971506,0.001516075844424331782879309704644684085324
95,0.000100382239536295724992102136075948671870,0.001781176968256134263914760476806218027506,0.001483739894261746926850629985064878704688
100,0.000104355277950009963325062129885880389329,0.001743665729774980614423640012574852542567,0.001453863025820628007396580462697466220948
105,0.000108242210819224790495805327882719984903,0.001708557871419238238828854634878301267759,0.001426121418134228546259674239793370016331
110,0.000112046845242748386979931783659901157038,0.001675551170535753129478955024565713095582,0.001400248505090718803880371700449275666310
115,0.000115772717699189680550883486536628973040,0.001644394928452967300452683236145704444744,0.001376022669700137561486076416220449263892
120,0.000119423118734725996661549704169526968954,0.001614879317259742053646842060756270709778,0.001353257999362709434633224468712012319366
125,0.000123001114953401954667080761541005913770,0.001586827274974256426574769560734535170692,0.001331797247093850979404225217427868237231
130,0.000126509568651571071391358662401002993934,0.001560088264077392447701892766839927762942,0.001311506406428363244883482689251855753438
135,0.000129951155389250526191672751076986039923,0.001534533411181030593927244569636083477079,0.001292270482967367084289054220558314038501
140,0.000133328379750139160018198055643079758879,0.001510051683247727989534950046770468754819,0.001273990164489983854224293754648762461849
145,0.000136643589507303013190504786491352116721,0.001486546850732843919600557131757558497509,0.001256579173626497950261417610997356582115
150,0.000139898988382199263716375284796657598893,0.001463935054506296118428775821939038038895,0.001239962144567284614705344473952567453894
155,0.000143096647559626836678646739341210859351,0.001442142840609356062957704519513801327997,0.001224072906092332155021194632780647933674
160,0.000146238516099949684716525008661486648346,0.001421105560835958010901390667795215637462,0.001208853082554143530522769635329916552904
165,0.000149326430371742264843921938701270632417,0.001400766061815656348205185183256967122943,0.001194250945802962686657883568383564912680
170,0.000152362122612341732753414623397570104660,0.001381073603434567409021292055103055997118,0.001180220466756078887297207132333676525889
175,0.000155347228710426145789800539484789853842,0.001361982960925299142571617286652308307768,0.001166720526993098776550915579217539340805
180,0.000158283295293179575566801378143654140362,0.001343453675082282773741383573554935790872,0.001153714259525708938685414455720963290617
185,0.000161171786190614796568229490806353011924,0.001325449422724023814528197740272226836780,0.001141168494529342423671958809174038594352
190,0.000164014088341010108118439107169820279244,0.001307937485377120978571300870732616058246,0.001129053290895612776026127467145953793745
195,0.000166811517193885212281846469552350972614,0.001290888298660647462058127863879971708256,0.001117341538368226026602281089854958910435
200,0.000169565321660487172031809486830024023519,0.001274275068342428891264624316611735096825,0.001106008618054029909878863144890068760172
205,0.000172276688656016210069706467719252597255,0.001258073441765998690658052027101582876401,0.001095032111466914317601352057174180241828
210,0.000174946747272915971290233067254407476967,0.001242261225491366789839549672348252331677,0.001084391550123595511096734207964061874322
215,0.000177576572620188184194496426760233248346,0.001226818141688951174162972847639175850116,0.001074068199183430566620339500634133104231
220,0.000180167189359899170627015048260666655770,0.001211725617176620929407528346842646863678,0.001064044869797956610701414482412729804724
225,0.000182719574968700677499001699665607603344,0.001196966600070450276267263135136946059646,0.001054305755775484848863303352238706406495
230,0.000185234662749259656613088765433608784760,0.001182525399890132977975972841039727432780,0.001044836290923242351633548754313864818770
235,0.000187713344613880634604027621802928962207,0.001168387547663760773785335004302111290147,0.001035623024042240051412034473653004996177
240,0.000190156473660351980107252262440450755207,0.001154539673149259678931995108265699662327,0.001026653509048863764829757540179290438767
245,0.000192564866557982154527700304819356177412,0.001140969396757277309666636498967561727252,0.001017916208104731453599323573510192742332
250,0.000194939305760012619803152641626530781618,0.001127665234144282110518539107806551141098,0.001009400405971331166894059393584402586358
255,0.000197280541557032859546427971752006716661,0.001114616511760791362006993257573490566281,0.001001096134082028983068791053366379561471
260,0.000199589293984548799022163401685836929650,0.001101813291901546654730061004808078381830,0.000992994103052844179979873107748060415740
265,0.000201866254596656409670880088960129759848,0.001089246306022088231750415672247543249628,0.000985085642543722027563547984745189754738
270,0.000204112088116584382861369025437351377085,0.001076906895267462208868641884083650008165,0.000977362647540710863304541444108404367625
275,0.000206327433973941823639086619773625759233,0.001064786957310913262476771821325226768293,0.000969817530262712352352321858089511143763
280,0.000208512907737538639396451723130782942438,0.001052878898727926519545913060567553706058,0.000962443177008262743467573438108062264248
285,0.000210669102451858472010730697249228813538,0.001041175592238670307003877823420104757858,0.000955232909352298269096766745577518535698
290,0.000212796589884603459797143757767221473637,0.001029670338242814382780637752256333806017,0.000948180449182792767984715987144292904827
295,0.000214895921691972768676114645658517813421,0.001018356830147942682724548943109797096841,0.000941279887134992258553395230394361375131
300,0.000216967630507849728387264959832540379113,0.001007229123058542145055690773815970861873,0.000934525654038901345000630230699179810493
305,0.000219012230962502428620744905401439280667,0.000996281605448467201767225989238899075527,0.000927912495044952398906496518153261323097
310,0.000221030220635912542974427567075998082456,0.000985508973487963167154251422169427190156,0.000921435446135224708644065399983545181306
315,0.000223022080950480213282347699899671908391,0.000974906207737376678912192254129415949471,0.000915089812763895428766350176325506123931
320,0.000224988278007391519228529467952606268681,0.000964468551955171774208011900161148208441,0.000908871150401903508127963669382929108561
325,0.000226929263370632010809708625810554278722,0.000954191493798528760445029237180415607882,0.000902775246787947860696150464773500323302
330,0.000228845474802300776331867328399717188699,0.000944070747221056402182581008070556862779,0.000896798105711228841293631674392003110739
335,0.000230737336952585235919115381061736845127,0.000934102236395322783029047678664894457987,0.000890935932171820752924004779783030066557
340,0.000232605262007496257866311019653365596235,0.000924282081007567656068165804751563622535,0.000885185118782078470156945869742796859385
345,0.000234449650297218521761816060403320543505,0.000914606582789551830343800221449059933845,0.000879542233288043276636881194160249218675
350,0.000236270890867729498715154267441666103459,0.000905072213167469116571077821224936981239,0.000874004007103185205615012813576335687349
355,0.000238069362018127936050170528828842742094,0.000895675601921146366156933974380425884014,0.000868567324758630046837476882509613678054
360,0.000239845431805926758556704918257264752688,0.000886413526758394853240090484782300090508,0.000863229214184389307300551380679087311598
365,0.000241599458522409655164607384198424574458,0.000877282903719545862043407668349811272538,0.000857986837745187599002832521580768188498
370,0.000243331791140002756076646548950566619421,0.000868280778336148347334301188327831047521,0.000852837483962490176073640175097606423471
375,0.000245042769733450844739053161556486476156,0.000859404317475751534861011303177160279036,0.000847778559861400435213119205203695262596
380,0.000246732725876487892002097598786251109283,0.000850650801811697121955229376080254831783,0.000842807583887388701942655877840311050533
385,0.000248401983015549699036596648471139081870,0.000842017618862944957301909629689040513930,0.000837922179343270874535967751715147477900
390,0.000250050856821975716731496455774340323051,0.000833502256554550473381635369490610157551,0.000833120068301851592553167104706659905301
395,0.000251679655524070600607872038842931557989,0.000825102297254183489589155412211641580329,0.000828399065953971874708589152938831959159
400,0.000253288680220253186361126533371741039698,0.000816815412244435383649405578286976226638,0.000823757075355559392757510212748282743168
405,0.000254878225174485384902174161090678246402,0.000808639356594578186767438312649106202962,0.000819192082540833502794692106751255139682
410,0.000256448578095077832129441316763962077193,0.000800571964398728321480744391318208507373,0.000814702151971790255845600653122599987283
415,0.000258000020397873741001800917893783120517,0.000792611144350633717929885305711754715717,0.000810285422296976869889307077473875528117
420,0.000259532827454792039614076991873920379379,0.000784754875627927189439601658296930175199,0.000805940102394986060272844072721032217289
425,0.000261047268828600670390109309300089187652,0.000777001204061137213522848910962059248432,0.000801664467680288371722883328140441273042
430,0.000262543608494767553204135013935513981925,0.000769348238565108517501283406673374802805,0.000797456856651126923550390264792265827365
435,0.000264022105051164847676466454202731687004,0.000761794147812315389505262952565653657064,0.000793315667660889205227199446685315797034
440,0.000265483011916357957809921690932808843307,0.000754337157129434058905436458246070654167,0.000789239355896043661308650624551906338737
445,0.000266926577517175300126578741379913356340,0.000746975545600111506723197408537820208020,0.000785226430545173635058814447214110557180
450,0.000268353045466174975819440601039606546064,0.000739707643358405930185121635569838134584,0.000781275452144979500569744200756744405324
455,0.000269762654729647838920209141535737924566,0.000732531829058545062190797500400046039006,0.000777385030090265633600911792617668521786
460,0.000271155639786682629947589880029176684800,0.000725446527508030243231020274265902344720,0.000773553820296075662582529003097598294760
465,0.000272532230779857068858941921473221562712,0.000718450207452008299942087874264188010332,0.000769780523001043869925679189637628666522
470,0.000273892653658023397005533344906341107162,0.000711541379497988696982489169566830409742,0.000766063880701992101752894847618443693452
475,0.000275237130311680029624179451203619115069,0.000704718594170716362755189899583854534669,0.000762402676210542368957265473099315774869
480,0.000276565878701347816082240745759240043721,0.000697980440087925120131444920066392227401,0.000758795730823280192297914221094023377561
485,0.000277879112979377291088738600406168571817,0.000691325542248437116462008705144272404237,0.000755241902597705831422929615236801419027
490,0.000279177043605563002147768549278995132897,0.000684752560424652641689557137417994442297,0.000751740084726731834870430663744977591097
495,0.000280459877456938293687608823113631439128,0.000678260187652186185940571064450121764108,0.000748289204005127355610517240149169348118
500,0.000281727817932081982326169832923424351898,0.000671847148809931773367293744004008030438,0.000744888219381773070612467878314240111168
505,0.000282981065050270112702685858237291688178,0.000665512199284327626706810773573710735418,0.000741536120592060176101006803701594093798
510,0.000284219815545763278785598565662190116220,0.000659254123712095989435483766982704540900,0.000738231926865195595070116010152075765060
515,0.000285444262957522530374723153087704185452,0.000653071734796156433325289642690475135292,0.000734974685701572587843158679467039944872
520,0.000286654597714615041678576634563909325516,0.000646963872189777973335075407398841503616,0.000731763471715699769422846839497696597066
525,0.000287851007217566572273378250165302264827,0.000640929401444428623279489325461591289487,0.000728597385540530534422052362069854099657
530,0.000289033675915892968148359028062155528447,0.000634967213017111274530895882158950205207,0.000725475552789331422151108162841414384327
535,0.000290202785382033882437340788170837205519,0.000629076221333253287429175902445957932979,0.000722397123071491770462118321079241348249
540,0.000291358514381895972608425141908704897566,0.000623255363901525205810712666074994383786,0.000719361269058939220509125403970657592676
545,0.000292501038942213544248707241483356621759,0.000617503600477223312880292312720183865439,0.000716367185600078341246169488760599542099
550,0.000293630532414890736222529245617055831191,0.000611819912271055448982470748599515218891,0.000713414088878333066287170098903203262541
555,0.000294747165538526541683680731112967085841,0.000606203301200454088051744317462325565901,0.000710501215612652988829049824554099502871
560,0.000295851106497257887261232372790486388003,0.000600652789180661413945275757721611058783,0.000707627822297430202581689443730310054893
565,0.000296942520977101183180739383090320987967,0.000595167417453093054087481252514584720507,0.000704793184479534609541521100630985638237
570,0.000298021572219918206906760574671157961107,0.000589746245948635716175318388232960319907,0.000701996596070278788153052202659614295507
575,0.000299088421075155110389086674916820642880,0.000584388352683651816342524986901925979420,0.000699237368690266906898419647915983251650
580,0.000300143226049473257330528530391691264472,0.000579092833186691889011329648383367581512,0.000696514831045250032685245235203878704492
585,0.000301186143354402266130034456748490743066,0.000573858799954001307209321830731543863486,0.000693828328331214058370399287787072064276
590,0.000302217326952123368671691682714904463840,0.000568685381932033193218870852615787203460,0.000691177221667032811115951103972075315150
595,0.000303236928599486323009949277149097091253,0.000563571724025325442906129449005980782573,0.000688560887553138968390537243540696825413
600,0.000304245097890369914814715997001469055704,0.000558516986628203915489281056544860538044,0.000685978717354776302152532595810669186874
605,0.000305241982296477165320226649612520821750,0.000553520345178843150979404628328597426950,0.000683430116808455058387841836952335157850
