trigger,Ko,Rej
5,0.00006012052384594528192756476550832520991950749725,0.00712325192764279172163993320922744876264359896633
10,0.000113533560594859942565396169718085234095451673293,0.005901213498497834798947855972828580217420690602294
15,0.000161472803203898193556197630178810112749410875508,0.005426210980486888916539760127008107116371663684063
20,0.000204884735644246304112170035898987370881069784963,0.005141059048688893471241828154181717917230728490626
25,0.0002445105144295947058516071948070134861797212556222,0.0049350447980793992071518952377398199744485067215148
30,0.00028093401099182108272550357169372217382620386895374,0.00477141198094296052303140588507653749867226689930358
35,0.0003146202007117681010804075498299424167975337852023,0.0046343120738525804087909999347565858835626406605936
40,0.00034594402653491888118713735401107387477638369238797,0.00451564552718228777591200646525335979679664501465226
45,0.0003752116944395285242723890852876309379996435091496,0.0044107251386342079556810118514951120229840942662742
50,0.0004026763434024799035454409876035068801928983210767,0.0043165649527633066102703879621109499251747972209901
55,0.0004285496333434850052134024911019086656820270320651,0.0042311135040767575395881943256004840907990448851172
60,0.0004530103900739025287754463038911204525812992002494,0.0041528753057677052025544881582722821759667469830795
65,0.0004762111239217340193243092349549575575465434534273,0.0040807088549636236964579928927487692686574905396180
70,0.0004982830020590777224667491501087750738126817972516029,0.0040137115297086061759258040230486072593863878303771743
75,0.00051933968614429874642577981801018180424919441871695,0.00395115014558127583952778696981610949003223203091770
80,0.0005394803288582588034371741868737072065508897636046,0.0038924168758596553245710322201312442047002632530135
85,0.0005587919401691603174108791517783988413190474046739,0.0038369999632462290324945348548627387519249922433009
90,0.0005773512761511924042554472877944980549886182659233,0.0037844634427274191358462740414204757964060552342050
95,0.0005952263621703607542251408670776134891639327827798,0.0037344325771750647413492133919609559262688239638088
100,0.0006124777331412433906333242561352064381939882362395,0.0036865830502347073380851403849621831730238006144053
105,0.0006291594525648423369888576584844622489565214872640,0.0036406327158000922964716275788277475134104696730998
110,0.000645319956983413625538062660185629753641046494307006,0.003596335142599447752804270469141883858658643505372684
115,0.00066100276135320590940964911541991988798267776598908,0.00355347445600666251874513466316590885576932967023981
120,0.000676247052636930043169461490283386661602905831530695,0.003511861142178547267911653642372318626137913085935520
125,0.0006910881928569011792928232285095084505264317833335,0.0034713285831541984576249865972439415827706575554578
130,0.00070555814821786875239623533442312820276494925357404,0.00343173015902758468347151925736832975680427132654010
135,0.00071968585741759004371004193954902083770175646989835,0.00339293679837989483311088565330014074100424112862991
140,0.0007334975496111464186231477769730148118393134791642,0.0033548348889843739983680124375059712880757160635477
145,0.0007470170203755936483531834055318235109949710912649,0.0033173244823220663707536276055869229124995376230999
150,0.00076026587246958769376400891373164925630964951283457,0.00328031774078484420719743914957537200342488044770314
155,0.0007732637268651748945281586215567113374870293926934,0.0032437375875943024035622411267978177564486622616709
160,0.00078602840854161951400096733887746339351293577853715,0.00320751652769067274268538266286941877058868016894610
165,0.0007985761107780123179191868128968032423267544368642,0.0031715956140438322713128108341509872825950480261599
170,0.00081092154095704493345490756977054396067891806688890,0.00313592353852083711594384764124045353496124923222850
175,0.00082307805049664769012579942052807428956792848457631,0.00310045583011800076115844497904906320497358450301010
180,0.000835057750982522898710285687829092476654538329524400,0.003065154146155536070797180667436469409429394569009760
